TIMESTAMP,ORIGINAL_DATA
1739014810524,72.89409520461516
1739014811537,79.30991637116733
1739014812539,72.00126956901151
1739014813540,77.85371909093999
1739026227463,70.48692560391173,simulation
1739026227510,71.20158639996575,simulation
1739026227867,70.84110501800579,simulation
1739026228472,76.18378708613648,simulation
1739026228519,78.22939556750913,simulation
1739026228876,74.68218950204002,simulation
1739026229484,74.43323234119673,simulation
1739026229531,71.66008254918927,simulation
1739026229887,78.94837944808508,simulation
1739026230492,78.10918212380192,simulation
1739026230538,76.01347887651552,simulation
1739026230896,78.00413799731311,simulation
1739026231498,79.9082787739607,simulation
1739026231544,70.91343301412626,simulation
1739026231901,74.03829282916472,simulation
1739026232509,73.98406992661232,simulation
1739026232555,79.91640805855138,simulation
1739026232912,77.63454956620416,simulation
1739026233513,70.312547938332,simulation
1739026233559,78.51847418298925,simulation
1739026233914,71.33367650310821,simulation
1739026234518,77.81851552459312,simulation
1739026234564,76.0237222174766,simulation
1739026234924,75.901746968495,simulation
1739026235529,73.28765041891435,simulation
1739026235575,75.15171319650841,simulation
1739026235928,77.34883716290906,simulation
1739026236533,78.75902995452863,simulation
1739026236580,73.59513044392496,simulation
1739026236935,71.43322658031511,simulation
1739026237546,70.37095480494696,simulation
1739026237593,77.42114849484935,simulation
1739026237936,76.77801501471717,simulation
1739026238549,78.82209771151201,simulation
1739026238597,70.37795695448531,simulation
1739026238938,71.70056553550486,simulation
1739026239556,72.54261063039797,simulation
1739026239604,76.64338320751466,simulation
1739026239945,79.34167029395587,simulation
1739026240566,73.9576114732922,simulation
1739026240614,71.99791517721252,simulation
1739026240956,79.85251744416567,simulation
1739026241576,71.01682285362146,simulation
1739026241621,78.19485809637723,simulation
1739026241966,79.34377568303151,simulation
1739026242590,75.77802500251538,simulation
1739026242636,72.87888432581349,simulation
1739026242979,74.64311680066426,simulation
1739026243600,74.809397777734,simulation
1739026243647,70.43740752592166,simulation
1739026243989,71.22158460045684,simulation
1739026244615,73.17883404480386,simulation
1739026244662,73.62407693122687,simulation
1739026245004,77.84942599639122,simulation
1739026245629,72.24490365623345,simulation
1739026245677,70.05245559322148,simulation
1739026246019,72.01424484954975,simulation
1739026246631,70.58188466417297,simulation
1739026246692,76.97826214049867,simulation
1739026247022,72.37199843382217,simulation
1739026247642,71.9572207146675,simulation
1739026247705,74.91155439579741,simulation
1739026248036,72.31915647615997,simulation
1739026248658,73.95217435344117,simulation
1739026248719,71.23925358893011,simulation
1739026249075,76.36715274498003,simulation
1739026249664,77.4621355638706,simulation
1739026249726,72.47923986316687,simulation
1739026250084,71.20406820734524,simulation
1739026250676,78.60494493470955,simulation
1739026250739,77.51248599397654,simulation
1739026251096,70.37263522656971,simulation
1739026251686,70.13043855574305,simulation
1739026251747,73.3045618155312,simulation
1739026252107,77.22292415401377,simulation
1739026252694,70.37320959376834,simulation
1739026252757,72.6019906437754,simulation
1739026253117,76.16118531049196,simulation
1739026253706,74.44115839237232,simulation
1739026253769,79.51211467171652,simulation
1739026254129,79.68722279091513,simulation
1739026254718,73.5111884661882,simulation
1739026254780,76.99518574895048,simulation
1739026255140,72.6405080101161,simulation
1739026255731,74.5364421823078,simulation
1739026255793,76.82648253381107,simulation
1739026256152,77.01102663579303,simulation
1739026256743,73.66084692940684,simulation
1739026256806,71.62221122164568,simulation
1739026257167,70.73228049353501,simulation
1739026257745,72.872421083465,simulation
1739026257806,78.24022238034692,simulation
1739026258178,72.79085261764989,simulation
1739026258754,73.36154790390154,simulation
1739026258816,70.58589830768445,simulation
1739026259188,76.23787615101067,simulation
1739026259763,79.70709730782032,simulation
1739026259824,72.91482112221762,simulation
1739026260193,73.5512577414761,simulation
1739026260767,71.10048419030575,simulation
1739026260828,73.70585810442567,simulation
1739026261201,78.69849993084759,simulation
1739026261770,73.01990485400357,simulation
1739026261831,75.98529820723878,simulation
1739026262205,76.635002483039,simulation
1739026262779,76.84853508924687,simulation
1739026262842,77.11503230349491,simulation
1739026263214,73.91480027377101,simulation
